Gene,Method,Sequences,Codons,LRT p-value,cAIC,CV(omega),CV(alpha),w1,p1,w2,p2,w3,p3,SRV1,SRV_p1,SRV2,SRV_p2,SRV3,SRV_p3,DH_Rate,TH_Rate,TH_Rate_SI,NUM_ER_SITES,ER_SITES,WD_unweighted(omega),WD_weighted(omega),WD_unweighted(srv),WD_weighted(srv),ΔcAIC,RelativeSupport,ER_Sites_Intersection
Gymnophiona-ATP8,BUSTEDS,8,56,0.5,2459.904577669955,1.3976459592532136,1.3133793142722656,0.0,0.362516518739877,0.0189761534302319,0.637483481260123,2.405925765472585,0.0,0.0,0.02369542697191146,0.06389519712285298,0.1942923975612988,1.262877586744542,0.7820121754667898,,,,,,,,,,6.702034088953042,0.035048689891412264,
Gymnophiona-ATP8,BUSTEDS-MH,8,56,0.5,2466.606611758908,1.3845426036932278,1.3257710274707395,0.0,0.3419540320653585,0.01427017263471455,0.6580459679346415,1.002316241923527,0.0,0.0,0.02347966549851057,0.05507714397736045,0.1853874587175691,1.251103851883098,0.7911328757839203,0.0,2.125724983803261,0.08478035207798597,,,0.4694385014481919,0.003293415254914081,0.006863929335645567,0.021680115759414472,,,
Gymnophiona-COX1,BUSTEDS,8,519,0.5,13008.40090485224,1.2792089112426654,1.3497585996954338,0.001436742952154633,0.970798412194169,0.09467323122355012,0.02920158780583104,1.388610338263194,0.0,0.04874433251692713,0.1150606697814657,0.2410122680247934,0.7978790868405873,9.213077806841131,0.08706024337794697,,,,,,,,,,7.818548521050616,0.020055050523317814,
Gymnophiona-COX1,BUSTEDS-MH,8,519,0.5,13016.21945337329,1.3970391524094405,1.3153179177945165,0.004010482863924039,1.0,0.004730227610647213,0.0,1.070864899666299,0.0,0.0,0.007174845167264915,0.3465483909924719,0.8941285195460592,6.992550437066438,0.09869663528667588,0.4919723937440011,0.0,0.0,,,0.1367540607071891,0.005146078826688085,0.7916026084197664,0.38733877255713567,,,
Gymnophiona-COX2,BUSTEDS,8,231,0.5,6922.204798735905,1.3836029048571825,1.321615169602971,0.00199586392445793,0.7248444284056627,0.01267455116580484,0.2712379172802898,1.0,0.003917654314047482,0.0,0.01780638188089909,0.1571458748820767,0.7214453888037986,3.400321588088937,0.2607482293153023,,,,,,,,,,8.741986027979692,0.012638683944615531,
Gymnophiona-COX2,BUSTEDS-MH,8,231,0.5,6930.946784763884,1.4036428181273581,1.2809190479311376,2.013334386525438e-06,0.0,0.005012362051452653,0.999750025,1.0,0.0002499750000000134,0.0,0.01720578371637334,0.2164161863666799,0.7159524062861683,3.16688119683924,0.2668418099974583,1.091959954088688,0.0,0.0,,,0.00321867990147453,0.007914063655269643,0.09757023424476671,0.12173833733806005,,,
Gymnophiona-ND1,BUSTEDS,8,322,0.4127598517404336,9877.672859303391,1.407739437967836,1.289439923628691,0.0005137370287562421,0.3148887504150297,0.008680588153574973,0.6829095860176068,3.001607681983801,0.002201663567363529,0.03153979658386729,0.1417338132905213,0.2034946690083994,0.6252320342637796,3.72605624274808,0.2330341524456991,,,,0.0,,,,,,7.891323069585269,0.019338419100155484,
Gymnophiona-ND1,BUSTEDS-MH,8,322,0.5,9885.564182372977,1.392824567817708,0.858133860906656,0.0,0.1730455148330639,0.01113846601705922,0.8269544851669361,1.090718983700293,0.0,0.1567500542496091,0.7159829547235786,1.921453194576443,0.1780963716197273,5.150701671161498,0.105920673656694,0.2345115958172046,0.0,1.252260713804974,,,0.6379534377252495,0.009858461301862294,1.089271403882401,0.5124648523563878,,,
Gymnophiona-ND2,BUSTEDS,8,347,0.5,12331.70126680038,1.3656198436071878,1.2934161497841001,0.004765657469533384,0.71613429464934,0.02382650326119137,0.2819954104687014,1.216277372835795,0.001870294881958691,0.0,0.007170119583852906,0.1151390351986713,0.4895052031163192,1.874811400567067,0.5033246772998279,,,,0.0,,,,,,7.140473763629416,0.02814918486047792,
Gymnophiona-ND2,BUSTEDS-MH,8,347,0.5,12338.84174056401,1.3673628399019606,1.2819769991097414,0.004996407490894351,0.63312299429011,0.0230746644795161,0.3646782727035387,1.239921216988737,0.002198733006351341,0.0,0.007352336808483702,0.1281830536282211,0.497861925636457,1.892096855323189,0.4947857375550593,0.0,0.0,0.0,0.0,,0.008208810985326104,0.002321348605536559,0.010109824395223888,0.02987066905291215,,,
Gymnophiona-ND3,BUSTEDS,8,115,0.5,4022.486422562685,1.389085829605763,1.268479395161793,0.003755277387609126,0.538518304396511,0.009298614023626523,0.461481695603489,1.088375448332635,0.0,0.03705201483842549,0.2472507738670885,0.1497659488786351,0.3812479613889621,2.513425892657365,0.3715012647439495,,,,,,,,,,7.215083083534864,0.027118434519929648,
Gymnophiona-ND3,BUSTEDS-MH,8,115,0.5,4029.70150564622,1.3972774293628611,1.2333366628612175,0.0005220876942972375,0.0,0.007880979835856776,1.0,1.042482520754746,0.0,0.05031297985316151,0.2794645406748348,0.1923498049506021,0.3655346714861469,2.579230285673395,0.3550007878390182,0.0,0.0,0.0,,,0.016847917152990284,0.0028759785155923166,0.04054973803424432,0.08300523426463637,,,
Gymnophiona-ND4,BUSTEDS,8,460,0.5,16050.10102579273,1.3755243495878522,1.298017390771713,0.001039621246286191,0.4853489407837278,0.01760801948901874,0.5099523906304242,1.0,0.004698668585848023,0.008254174265411992,0.009159062354748419,0.1333990083545143,0.6103386469280665,2.413929828152523,0.3805022907171851,,,,,,,,,,,,
Gymnophiona-ND4,BUSTEDS-MH,8,460,0.5,16050.02412806936,1.382013867737811,1.2632444113221795,0.0,0.3050292985788003,0.01551196222061743,0.6949707014211997,1.002434200600434,0.0,0.01319128544772988,0.008891523281949136,0.1718830865966728,0.6148872909226283,2.376777325856683,0.3762211857954226,0.3730901813498645,0.0,0.0,,,0.0018566263717071972,0.008621434717078064,0.026857897240105434,0.047151991618208614,0.07689772336925671,0.9622809129063957,
Gymnophiona-ND4L,BUSTEDS,8,99,0.5,3515.674073175232,1.3716900211216467,1.2220670531308166,0.01018805927167681,0.06734777966745853,0.01026778547947275,0.9296064716568394,1.0,0.003045748675702059,0.0,0.01206168399173177,0.2970262767573518,0.7158346667118406,2.893670467884752,0.2721036492964276,,,,,,,,,,27.4291579240562,1.1062009705335514e-06,
Gymnophiona-ND4L,BUSTEDS-MH,8,99,0.5,3543.103231099288,1.317032695567759,0.5938698541401499,0.02352671265616728,1.0,0.02580332547958243,0.0,1.027446449148363,0.0,0.3287576545243512,0.7403712639767764,2.913540856539117,0.2053289789908945,2.916457072948704,0.05429975703232917,0.09820553983512824,0.0,0.0,,,0.018773547510987726,0.016198005421667164,0.9893529464566894,0.06399412980000095,,,
Gymnophiona-ND5,BUSTEDS,8,599,0.5,21404.18309689885,1.375080878342716,1.2755124410816072,0.0,0.3642980939199972,0.01888572684776345,0.6172648985922715,1.0,0.01843700748773125,0.02713347544348596,0.09670339819870899,0.1332413186245677,0.4933901238030847,2.272801724377453,0.4099064779982063,,,,,,,,,,4.43857157434104,0.10868670655122642,324|321
Gymnophiona-ND5,BUSTEDS-MH,8,599,0.5,21408.62166847319,1.37637019230765,1.2779960427343147,0.0,0.3650010340943787,0.01824911023111803,0.6170696129806262,1.0,0.01792935292499503,0.02600572714151799,0.09584850910127189,0.1306008588285467,0.4916910859179963,2.262743527514499,0.4124604049807318,0.0,0.0,0.1169813709414393,,,0.00021220553888180727,0.0009041794427055268,0.004608801653647607,0.011054092577255658,,,
Gymnophiona-ND6,BUSTEDS,8,173,0.5,6342.37577333802,1.3900450879951325,1.2843631561274806,0.007431707806524673,0.7487966140206505,0.06095977173892679,0.2437447139094615,5.923804665406896,0.007458672069888043,0.00105511524780205,0.01741134744572665,0.1215137767339936,0.4721399419071167,1.846630429017372,0.5104487106471566,,,,0.0,,,,,,3.458448925333869,0.17742195397674218,36|44
Gymnophiona-ND6,BUSTEDS-MH,8,173,0.4047668626634226,6345.834222263354,1.394298047834258,1.243799005333907,0.01225463382409465,0.7903456721922343,0.06939982493639216,0.2050588206315698,8.605696506402328,0.004595507176195932,0.001408045331115093,0.01683534212671272,0.1661052829978693,0.4922831994487072,1.870523808054305,0.4908814584245801,0.4025358710448552,0.0,0.0,0.0,,0.8983849400701558,0.03642836498460303,0.022945938461373883,0.06576651879709147,,,
Insectivora-ATP6,BUSTEDS,11,228,0.5,7981.76221495833,1.0894332048749529,1.2961208846616101,0.00455639188244544,0.9756408560393343,0.2248553452317163,0.02435914396066574,1.196295830358137,0.0,0.05154074604626493,0.1845183767941674,0.2482447835673041,0.6513598210460578,5.049865992782146,0.1641218021597748,,,,,,,,,,,,
Insectivora-ATP6,BUSTEDS-MH,11,228,0.5,7976.367687603184,1.377157412728454,1.2196235878343975,0.007260182032630515,1.0,0.01217005787264954,0.0,1.092556760910913,0.0,0.08325799923468316,0.1934992148154588,0.3641096098166148,0.6345349936499057,4.37790183064692,0.1719657915346355,0.4541372114125908,0.0,3.980112842650497,,,0.10637604898549194,0.007938360042188373,0.27318208052431836,0.22353137772432308,5.394527355146238,0.06738966052042072,
Insectivora-ATP8,BUSTEDS,11,70,0.07038558096807612,2720.32793081353,1.4089019163165883,1.2461524312039796,0.03465512169942804,0.9709329932552313,0.03504134871461463,0.01567635711763859,27.76509073828002,0.01339064962713011,0.01033320810731228,0.2430847793797703,0.221968197957193,0.414449635430356,2.64404236462015,0.3424655851898737,,,,3.0,14|37|66,,,,,2.9026074401199367,0.23426467336505089,
Insectivora-ATP8,BUSTEDS-MH,11,70,0.5,2723.23053825365,1.2487900812220378,1.0851640145205024,0.03447288998853362,0.0,0.05904690418664446,1.0,1.103907117448661,0.0,0.05607428660760107,0.3274393377984163,0.4275823339034673,0.3436823870607322,2.537980215285633,0.3288782751408515,0.153185486916751,0.0,9.585071420598611,,,8.89512380267143,0.3950610315777831,0.11913912126035998,0.1579823480314339,,,
Insectivora-COX1,BUSTEDS,11,517,0.4692269537929029,15495.70500899084,1.4100633849998423,1.3705961063120353,0.001489740223533184,0.2510428760714314,0.001527618905943406,0.7457617530026461,1.539274508109287,0.003195370925922441,0.0,0.009257278979351457,0.1548467208497323,0.8728511693989561,7.335910391644927,0.1178915516216924,,,,0.0,,,,,,3.8550655761191592,0.14550675198391136,330|346|335|348|347|317|316|350|322|65|345|339|154|342|324|331|315|349|270|274|333|336|351|326|334
Insectivora-COX1,BUSTEDS-MH,11,517,0.4730504042212275,15499.56007456696,1.4101418172198115,1.3714905419080379,0.001417929557657103,0.9949385838775825,0.001435613575508986,0.002249494220809617,1.483801136826159,0.002811921901607889,0.0,0.009569512663928312,0.1445609580974512,0.8653702750940412,6.995840069662952,0.1250602122420305,0.004907462238892507,0.0,0.2447744887036737,0.0,,0.018545729093146137,0.0008454662889104145,0.11678536157808544,0.09808151924726455,,,
Insectivora-COX2,BUSTEDS,11,228,0.5,7282.010651044449,1.364978743806797,1.269362410837313,0.007335973762717056,1.0,0.01908085221569784,0.0,1.110418443798919,0.0,0.002967777963424948,0.02029875286143493,0.5084090456978194,0.9003854504778965,6.835657876456287,0.07931579666066853,,,,,,,,,,5.541600623797422,0.06261187565628852,
Insectivora-COX2,BUSTEDS-MH,11,228,0.5,7287.552251668247,1.3595643276040652,1.2753625625307339,0.005605887259063013,0.913963605541843,0.02750167301963666,0.08603639445815703,1.248252157763897,0.0,0.002963428804098245,0.02046288145910682,0.4993872882253169,0.9013703873213057,7.033765359231311,0.07816673121958745,0.0,0.0,0.0,,,0.049328207090856925,0.00331622015457183,0.06904452980228434,0.03097082871732844,,,
Insectivora-CYTB,BUSTEDS,11,381,0.5,12777.14298815429,1.392850160737723,1.353831177702472,0.0008936013151024336,0.7432659212242423,0.009430689811545817,0.2567340787757578,1.013051141756573,0.0,0.01083601170047816,0.06076546606759504,0.1000551968149381,0.6922703947818398,3.766037843788408,0.2469641391505651,,,,,,,,,,30.68853590674007,2.168049027729952e-07,
Insectivora-CYTB,BUSTEDS-MH,11,381,0.5,12807.83152406103,1.4029131632972782,0.9153693500368962,0.0,0.4873421260685042,0.006303398383823569,0.5126578739314958,1.175385115803008,0.0,0.06816835212288726,0.7039629605987853,1.79519344923185,0.1782074554064294,5.364485955399001,0.1178295839947853,0.0,0.0,0.2651968365646606,,,0.05545162226308654,0.0026228676453687273,1.1169729014833047,0.5500273055735111,,,
Insectivora-ND1,BUSTEDS,11,320,0.5,11288.32050140298,1.3767720113681101,1.3395846188171296,0.001197354209137224,0.8204465755921698,0.01683266291326665,0.1765395081560701,1.0,0.003013916251760039,0.007129847931700242,0.01489209669072675,0.1255488795378217,0.7336863436266562,3.610590612780474,0.2514215596826171,,,,,,,,,,,,
Insectivora-ND1,BUSTEDS-MH,11,320,0.5,11279.64772638631,1.369906243194728,1.3078897511910688,0.002484748793994329,0.872800435745656,0.02015295422983193,0.127199564254344,1.057626359532385,0.0,0.01323517714665289,0.01773074174822232,0.1670212083637555,0.7221898137507343,3.380291421407779,0.2600794445010434,0.2788970958528715,0.0,1.260137386947706,,,0.020744681811269105,0.005172916632067335,0.09262561647119384,0.11644200124950058,8.67277501667013,0.013083707719408354,
Insectivora-ND2,BUSTEDS,11,350,0.5,15440.84147275985,1.372254598709585,0.9527719744716927,0.0007036774559814958,0.579844801733121,0.02215774268256668,0.4154623237783685,1.127732858697299,0.004692874488510477,0.09214872619532652,0.368545050227192,0.7724222983767929,0.4063569290153594,2.897226229755784,0.2250980207574487,,,,0.0,,,,,,34.365653345570536,3.448205915073159e-08,
Insectivora-ND2,BUSTEDS-MH,11,350,0.5,15475.20712610542,1.2652788793654763,0.8088169315449987,0.01395909723372149,1.0,0.07044672919331357,0.0,1.107147564210688,0.0,0.178597204907747,0.3630032647847842,0.7347978068289078,0.3017866384315487,2.128266655248438,0.3352100967836671,0.4411964342604559,0.4146386693695004,0.0,,,0.02737656692503261,0.01631911501406981,0.2976775149225505,0.36847468046297616,,,
Insectivora-ND3,BUSTEDS,11,117,0.5,4590.728460877118,1.4098228762852856,0.9852609308706092,2.440236799298101e-05,0.4597380676914278,0.002265932196888933,0.5402619323085722,1.103713709451048,0.0,0.04791320662268812,0.5896630876588023,1.044073088260106,0.223612584923055,3.95384725031313,0.1867243274181427,,,,,,,,,,6.928663021853026,0.031293918077915414,
Insectivora-ND3,BUSTEDS-MH,11,117,0.5,4597.657123898971,1.4118187022133475,0.8831178536526081,0.0,0.2985774421394199,0.001237291882289646,0.70142255786058,1.094421750341963,0.0,0.06360123949978232,0.6053685712662085,1.24777463972359,0.1806130658747982,3.439580583078103,0.2140183628589934,0.717920244277899,0.0,0.2014573862677754,,,0.003448333930559083,0.0007584912334829191,0.24455208385853508,0.22284976420251745,,,
Insectivora-ND4L,BUSTEDS,11,99,0.5,3988.824016526208,1.412669647664985,1.2552066667847857,0.006183539831997425,0.9834279693843297,0.2380320458419607,0.01657203061567025,335.2499821714356,0.0,0.0,0.02381624787705295,0.2342186149468259,0.6782192369076151,2.822981887938324,0.297964515215332,,,,,,,,,,4.969785560724631,0.08333448912682215,40|24|51|23
Insectivora-ND4L,BUSTEDS-MH,11,99,0.5,3993.793802086933,1.3981108096830166,1.2187122006911255,0.0005482809190057675,0.0,0.007932715929333322,1.0,1.107147564210688,0.0,0.0,0.02366783753341901,0.2764704374547221,0.6675394811078401,2.640752572411104,0.3087926813587409,0.0,1.828809963418308,0.0,,,111.4595230653502,0.005533401837455919,0.07482704601170552,0.10859573931817976,,,
Insectivora-ND5,BUSTEDS,11,608,0.3552264411726067,25088.17135104479,1.3909996255207202,1.2851575696681794,0.001986048905837754,0.6797462913697883,0.02483208169307137,0.318102539666034,2.418901346118695,0.00215116896417773,0.02212411759366927,0.09679830211472328,0.1469160433879584,0.5481900108090303,2.583916386311156,0.3550116870762464,,,,0.0,,,,,,6.038599196737778,0.04883541078777152,
Insectivora-ND5,BUSTEDS-MH,11,608,0.5,25094.20995024153,1.3268317152677955,1.206591382512709,0.01045302604682652,1.0,0.03648411647828857,0.0,1.088669299138334,0.0,0.04529088116652134,0.09556689439592773,0.2290268721796797,0.5559629405833746,2.491866808055884,0.3484701650206977,0.5489506254004963,0.0,0.0,,,0.45011701963552236,0.015510389707734301,0.06577572353994843,0.09496218683954324,,,
Insectivora-ND6,BUSTEDS,11,180,0.1020033544580768,6664.262682297588,1.4141504803935478,1.192094667187991,0.002008038193102753,0.7688396879989672,0.03331258361952057,0.2288081063867087,1187.719352897837,0.002352205614324103,0.1118034073519737,0.2793049313884099,0.4110077398815665,0.5528846427715765,4.418872580936974,0.1678104258400136,,,,1.0,101,,,,,6.050947974487826,0.048534810935869,
Insectivora-ND6,BUSTEDS-MH,11,180,0.107249481815291,6670.313630272076,1.414021438126181,1.1999675986870983,0.001838856955574217,0.7668654603995634,0.03185650940463932,0.2307392850255665,372.0035809220842,0.002395254574870113,0.1062389561159582,0.2745971543258064,0.3976784124993563,0.556405808227595,4.435323351082381,0.1689970374465986,0.0,0.0,0.0,1.0,101,271.9057990770685,1.9352659177647518,0.011781516254544187,0.01776349229662689,,,
Lagomorpha-ATP6,BUSTEDS,6,227,0.5,4023.430735012812,0.9778653177109555,0.8328753928439143,0.001197134680521328,0.941484246568457,0.2877284510854712,0.05851575343154303,1.001625923359503,0.0,0.0,0.07276981196939686,0.5589231230349975,0.1588562941163624,1.185896021709996,0.7683738939142407,,,,,,,,,,6.318130069837025,0.04246542621619503,
Lagomorpha-ATP6,BUSTEDS-MH,6,227,0.5,4029.748865082649,0.9763024894227263,0.7854905314984495,0.001211599922548059,0.9424335186769512,0.2894455430029535,0.05756648132304876,1.002327661637475,0.0,0.0,0.07346506498088422,0.7830222164091408,0.4741890839306352,1.389864438881828,0.4523458510884805,0.0,0.0,0.0,,,0.0008110984791603259,0.000384448192711238,0.14268917018199173,0.25541602635895133,,,
Lagomorpha-ATP8,BUSTEDS,6,70,0.4168523584861675,1483.815892816973,1.3018141411693085,1.1080065657225804,0.0,0.661402210072483,0.3735404413495921,0.3210937635344647,6.573290052699825,0.01750402639305234,0.0,0.1894407285920311,0.9161373863456431,0.7493421234729406,5.12110864517134,0.06121714793502827,,,,0.0,,,,,,5.375831460770996,0.06802256909709227,
Lagomorpha-ATP8,BUSTEDS-MH,6,70,0.5,1489.191724277744,1.4067848238107312,0.707304953007416,0.001697659916387891,0.688878113105116,0.001816591268180262,0.0634206544428881,1.0,0.2477012324519958,0.0,0.1858068069504867,1.195083708398733,0.0,1.228209727785316,0.8141931930495132,0.0,0.0,659.3682791809574,,,1.982237187565875,0.27667877835972304,1.3906150798130381,0.47662433784346303,,,
Lagomorpha-COX1,BUSTEDS,6,514,0.5,8588.121490251435,1.3369397171425121,0.9599907629912579,0.0006165707419733984,0.968003391869856,0.03754844760311021,0.02971547060368695,1.0,0.002281137526457093,0.0,0.01701122947265206,0.3512055622589194,0.1568291133534964,1.143750768826606,0.8261596571738515,,,,,,,,,,5.804535308847335,0.054898587772923974,
Lagomorpha-COX1,BUSTEDS-MH,6,514,0.5,8593.926025560282,0.9513454539355606,0.9756798853784786,0.000974453384685459,0.9922784612952399,0.3151662101032924,0.007721538704760111,1.002024871541287,0.0,0.0,0.01689654342898689,0.3330527742239606,0.1533258945169003,1.143600922543255,0.8297775620541128,0.0,0.0,0.0,,,0.09333350556139372,0.004306819920595523,0.006100878106103232,0.0058100150921530334,,,
