File,N,S,T,AIC-c,plain,+S,+MH,p,p_plain,p_s,p_MH,omega1_BUSTED,p1_BUSTED,omega2_BUSTED,p2_BUSTED,omega3_BUSTED,p3_BUSTED,omega1_S,p1_S,omega2_S,p2_S,omega3_S,p3_S,omega1_noS,p1_noS,omega2_noS,p2_noS,omega3_noS,p3_noS,omega1_MH,p1_MH,omega2_MH,p2_MH,omega3_MH,p3_MH,SRV_S,SRV_MH,delta,psi,S1,S2,S3,SP1,SP2,SP3,L1,L2,L3,EB
ENSG00000132522,24,327,1.02,9631.02606,5.29548,-4.07582,9.13773,0.50000,0.50000,0.50000,0.50000,0.00084,0.00000,0.04519,1.00000,1.31713,0.00000,0.00058,0.00000,0.04400,1.00000,1.12001,0.00000,0.04439,0.98652,0.05300,0.01348,1.00165,0.00000,0.04190,0.76698,0.05063,0.23302,1.00244,0.00000,0.49867,0.49905,0.00280,0.00000,782,22,0,0.0543508,0.00152905,0,0.04703,0.06196,0.00000,0
ENSG00000137522,24,327,0.67,7423.72827,72.41457,-3.88038,75.79707,0.50000,0.50000,0.50000,0.50000,0.03442,1.00000,0.23913,0.00000,1.00156,0.00000,0.02492,0.47484,0.03633,0.52516,1.11164,0.00000,0.03081,0.00000,0.03409,1.00000,1.00169,0.00000,0.01043,0.00000,0.03065,1.00000,1.11762,0.00000,0.82168,0.82547,0.00000,0.19512,513,4,1,0.0348624,0.000271831,6.79579e-05,0.03168,0.03421,0.06523,0
ENSG00000146352,24,327,0.76,7706.61545,50.22341,-4.06194,54.29333,0.50000,0.50000,0.50000,0.50000,0.00180,0.00000,0.01282,1.00000,1.24235,0.00000,0.00834,0.36993,0.01414,0.63007,1.09795,0.00000,0.00782,0.33287,0.01533,0.66713,1.00244,0.00000,0.01199,1.00000,0.06950,0.00000,1.76431,0.00000,0.72337,0.72573,0.00000,0.00000,601,6,0,0.0427423,0.000426712,0,0.04443,0.07629,0.00000,0
ENSG00000166974,24,327,0.90,7875.87611,126.30490,-4.07212,130.63489,0.50000,0.50000,0.50000,0.50000,0.00430,0.92540,0.42319,0.07238,1.00000,0.00222,0.01525,0.68763,0.03195,0.29944,1.00000,0.01293,0.00078,0.00000,0.01881,0.98146,1.00000,0.01854,0.02016,0.98673,0.83190,0.00129,1.00000,0.01198,0.93442,0.93424,0.00000,0.00000,601,7,0,0.0417709,0.000486517,0,0.05546,0.12267,0.00000,2
ENSG00000171169,24,327,1.02,9354.84697,99.85137,-4.13698,104.30788,0.17103,0.23136,0.11980,0.50000,0.04306,0.97978,0.04955,0.01987,10.05716,0.00035,0.03609,0.17037,0.03898,0.82929,24.49571,0.00034,0.04313,1.00000,0.04907,0.00000,1.00413,0.00000,0.03870,0.99975,0.13377,0.00000,26.85594,0.00025,0.83578,0.83328,0.00575,0.00000,747,20,0,0.0519183,0.00139005,0,0.04719,0.05819,0.00000,19
ENSG00000176472,24,327,1.47,10258.26638,101.70367,-4.07516,105.73233,0.34250,0.50000,0.34087,0.49030,0.04691,0.44620,0.09317,0.46097,1.00000,0.09283,0.12324,0.86984,0.14887,0.12254,3.44812,0.00762,0.06660,0.84859,0.23023,0.07824,1.12533,0.07317,0.10403,0.20635,0.13221,0.78602,3.44201,0.00763,0.77483,0.77491,0.00000,0.00000,753,36,1,0.0523353,0.00250209,6.95024e-05,0.06374,0.09576,0.08989,6
ENSG00000181026,24,327,1.57,11012.97352,101.15690,-1.54022,99.83846,0.04324,0.02181,0.02559,0.06195,0.08025,0.89397,0.99656,0.10331,21.09067,0.00271,0.14512,0.98222,1.00000,0.01181,9.89385,0.00597,0.06309,0.44946,0.22595,0.54719,14.18999,0.00335,0.15258,0.97609,0.17828,0.01981,11.53619,0.00410,0.68972,0.68320,0.09076,0.00000,793,70,6,0.0551154,0.00486517,0.000417014,0.06723,0.08403,0.08852,11
ENSG00000184933,24,327,1.15,11525.05150,28.22644,-4.07725,32.40395,0.31038,0.50000,0.31212,0.50000,0.00000,0.78643,0.40131,0.10102,1.00000,0.11254,0.11567,0.98083,0.12618,0.01033,3.20230,0.00884,0.00128,0.04801,0.02198,0.81578,1.00000,0.13621,0.09314,0.10765,0.11917,0.88380,3.27822,0.00856,0.61481,0.61413,0.00000,0.00000,882,34,0,0.0599388,0.00231057,0,0.04987,0.07044,0.00000,8
ENSG00000213639,24,327,0.41,5552.45911,4.20952,-2.84223,8.03986,0.07672,0.08190,0.07314,0.07281,0.00000,0.99773,0.00000,0.00218,535.90054,0.00008,0.00000,0.99862,0.00000,0.00130,1879.27271,0.00008,0.00000,0.99301,0.00000,0.00691,1454.71376,0.00008,0.00000,0.99952,0.00000,0.00039,897.81911,0.00009,0.62069,0.89509,0.00000,0.00000,313,1,0,0.0222602,7.11187e-05,0,0.02383,0.03352,0.00000,1
ENSG00000241935,24,327,1.10,10936.01452,96.92953,-1.62161,99.73458,0.50000,0.50000,0.50000,0.50000,0.01884,0.18539,0.06223,0.72918,1.00000,0.08543,0.00000,0.02210,0.10047,0.96238,1.00000,0.01553,0.00000,0.04571,0.08788,0.90972,1.00000,0.04457,0.02006,0.00000,0.10674,1.00000,1.22466,0.00000,0.78698,0.77980,0.06778,0.00000,805,45,0,0.0547061,0.0030581,0,0.05338,0.06938,0.00000,0
ENSG00000080511,24,328,1.54,12313.59013,90.42007,-4.25263,94.48758,0.49875,0.50000,0.45119,0.50000,0.00151,0.43488,0.10993,0.44496,1.00000,0.12016,0.03227,0.23742,0.16101,0.75933,4.70588,0.00325,0.00967,0.54634,0.13332,0.33359,1.00000,0.12006,0.05314,0.25934,0.14065,0.71434,1.06596,0.02632,0.82762,0.81346,0.00000,0.00000,990,50,4,0.0685976,0.00346452,0.000277162,0.07307,0.09782,0.11637,0
ENSG00000107551,24,328,1.47,10623.54436,141.00044,-5.11135,143.66860,0.50000,0.00002,0.00135,0.12853,0.11902,0.96981,0.12158,0.02726,26.58248,0.00293,0.11301,0.99254,0.11338,0.00612,45.66925,0.00134,0.12076,0.99772,0.12122,0.00038,25.44118,0.00190,0.10860,0.18780,0.11826,0.81220,1.00202,0.00000,1.03427,1.00337,0.00000,0.26250,790,39,4,0.053523,0.00264228,0.000271003,0.06123,0.07848,0.07760,0
ENSG00000113302,24,328,1.40,12432.36757,125.83541,-2.80693,126.53204,0.42282,0.10473,0.32734,0.50000,0.19001,0.89110,0.45228,0.07699,3.89096,0.03191,0.21623,0.95076,0.24591,0.01367,2.46351,0.03557,0.11409,0.56137,0.14727,0.24543,1.00039,0.19320,0.18406,0.08355,0.22731,0.88313,2.02195,0.03333,0.69183,0.68835,0.05377,0.00000,887,69,10,0.0614606,0.00478104,0.000692905,0.06382,0.08417,0.13929,0
ENSG00000116031,24,328,1.85,14101.63654,172.04251,-3.86518,174.49789,0.47338,0.03705,0.37659,0.12542,0.28137,0.43377,0.39298,0.53745,5.34577,0.02878,0.35175,0.92943,0.39348,0.03507,2.48886,0.03550,0.33679,0.85901,0.47955,0.11706,5.33142,0.02393,0.32734,0.85536,0.37367,0.05453,1.33368,0.09011,0.72959,0.72913,0.00000,0.06284,1035,108,11,0.070122,0.00731707,0.000745257,0.08189,0.11259,0.12200,0
ENSG00000126262,24,328,1.61,12201.96380,159.98453,0.89005,155.22320,0.50000,0.50000,0.50000,0.50000,0.00000,0.25600,0.00000,0.57184,1.00000,0.17216,0.07410,0.81904,0.10432,0.10923,1.00000,0.07173,0.07827,0.81578,0.34838,0.18422,1.00138,0.00000,0.06110,0.00000,0.11649,1.00000,1.00233,0.00000,0.77081,0.75041,0.31702,0.00000,915,87,2,0.0619919,0.00589431,0.000135501,0.06568,0.08234,0.10446,0
ENSG00000142552,24,328,1.55,10159.12493,87.25179,-7.24034,91.11832,0.50000,0.50000,0.50000,0.50000,0.00045,0.35081,0.03758,0.61685,1.00000,0.03233,0.00000,0.87888,0.40910,0.12112,1.00156,0.00000,0.00589,0.86809,0.23588,0.10655,1.00000,0.02536,0.01718,0.31236,0.01780,0.65242,1.00000,0.03522,1.01442,0.92199,0.00000,0.00000,869,22,1,0.0588753,0.00149051,6.77507e-05,0.08046,0.12241,0.15746,5
ENSG00000144580,24,328,0.55,6525.68654,26.25617,-4.01864,30.17979,0.03437,0.00371,0.02904,0.00407,0.00000,0.93738,0.00000,0.06016,29.75977,0.00246,0.00000,0.88630,0.00000,0.11074,22.75508,0.00296,0.00000,0.86867,0.00000,0.12889,29.46684,0.00244,0.00000,0.96067,0.00000,0.03633,21.84167,0.00299,0.84872,0.84900,0.02045,0.00000,391,2,0,0.0270926,0.000138581,0,0.02494,0.01299,0.00000,23
ENSG00000154473,24,328,0.86,8527.26411,55.60669,-4.07951,59.67954,0.50000,0.50000,0.50000,0.50000,0.02282,1.00000,0.03569,0.00000,1.12150,0.00000,0.02162,1.00000,0.04825,0.00000,1.05259,0.00000,0.02118,0.81070,0.02975,0.18930,1.00192,0.00000,0.01776,0.37808,0.02397,0.62192,1.10278,0.00000,0.73477,0.73428,0.00000,0.00000,674,12,0,0.0467018,0.000831486,0,0.04641,0.07734,0.00000,0
ENSG00000163909,24,328,1.22,11314.84084,116.81593,-2.39889,118.12965,0.50000,0.50000,0.50000,0.50000,0.05493,0.53416,0.14689,0.34982,1.00000,0.11602,0.18037,1.00000,0.38251,0.00000,1.00373,0.00000,0.11059,0.58086,0.16421,0.35683,1.00000,0.06232,0.17743,0.96727,0.17808,0.03273,4.05658,0.00000,0.76861,0.76394,0.04537,0.07969,803,59,3,0.0544038,0.00399729,0.000203252,0.05800,0.08736,0.07126,0
ENSG00000178358,24,328,1.72,13331.78582,53.60038,-4.07178,57.67450,0.34440,0.24753,0.34733,0.24999,0.11368,0.70621,0.18378,0.25319,2.61979,0.04059,0.16521,0.97177,0.43039,0.01747,4.17300,0.01076,0.11154,0.49939,0.15077,0.45818,2.54117,0.04244,0.13476,0.36220,0.18981,0.62681,4.11597,0.01099,0.64363,0.64368,0.00000,0.00000,1058,67,7,0.0716802,0.0045393,0.000474255,0.08218,0.10784,0.13034,13
ENSG00000196266,24,328,1.59,13519.62766,73.91505,-4.08149,77.97240,0.17666,0.29125,0.17626,0.29048,0.13454,0.45289,0.18081,0.50309,2.58558,0.04402,0.19049,0.96612,0.20454,0.01741,3.84917,0.01647,0.13237,0.60079,0.21277,0.35813,2.68984,0.04108,0.17131,0.40759,0.20746,0.57687,3.99904,0.01554,0.56691,0.56703,0.00000,0.00000,1050,66,2,0.0711382,0.00447154,0.000135501,0.06686,0.08963,0.15300,11
ENSG00000196284,24,328,0.81,8455.96278,64.43108,-4.07177,68.49851,0.50000,0.50000,0.50000,0.50000,0.09637,0.00000,0.14196,1.00000,1.00233,0.00000,0.13284,0.47230,0.13641,0.52770,1.11038,0.00000,0.13589,0.05567,0.14236,0.94433,1.00241,0.00000,0.01641,0.00000,0.13472,1.00000,1.00143,0.00000,0.83874,0.83839,0.00000,0.00000,562,15,0,0.0380759,0.00101626,0,0.04033,0.05707,0.00000,0
ENSG00000204195,24,328,1.20,12206.73174,80.98661,-3.80522,83.17875,0.49858,0.49887,0.35917,0.50000,0.03324,0.74673,0.21097,0.03013,1.00672,0.22314,0.15870,0.07582,0.19384,0.90885,3.00247,0.01533,0.08348,0.81034,0.45423,0.02194,1.00000,0.16771,0.14596,0.07014,0.17441,0.86944,1.02706,0.06042,0.64548,0.64076,0.03022,0.00000,888,48,2,0.0601626,0.00325203,0.000135501,0.05434,0.06605,0.08646,0
ENSG00000101457,24,329,0.81,8887.01434,35.20191,-4.09709,39.23583,0.49593,0.49446,0.49766,0.49648,0.01833,0.79581,0.11351,0.17442,1.21241,0.02977,0.04014,0.88144,0.05797,0.09410,1.05971,0.02446,0.04343,0.90357,0.05840,0.08280,1.97920,0.01363,0.03030,0.79613,0.10092,0.18132,1.08131,0.02255,0.64313,0.64274,0.00000,0.00000,649,12,1,0.0448328,0.000828958,6.90799e-05,0.04200,0.05833,0.08686,3
ENSG00000106853,24,329,1.46,12830.50619,131.82744,-4.07220,135.88686,0.12558,0.00749,0.12590,0.02158,0.13825,0.13982,0.27842,0.84680,9.80550,0.01338,0.26058,0.22115,0.27859,0.77057,6.47831,0.00828,0.22859,0.62652,0.30625,0.35955,9.45073,0.01393,0.27138,0.63711,0.27779,0.35420,6.21279,0.00870,0.79846,0.79781,0.00000,0.00000,919,60,3,0.0620736,0.00405268,0.000202634,0.05996,0.08035,0.10925,10
ENSG00000107438,24,329,1.20,11619.82743,60.72405,-4.08199,64.80611,0.50000,0.50000,0.50000,0.50000,0.03797,0.54706,0.19063,0.36703,1.00000,0.08591,0.05379,0.71305,0.46170,0.28695,1.00189,0.00000,0.07769,0.84461,0.36271,0.06953,1.00000,0.08586,0.05501,0.72278,0.47382,0.27722,1.00155,0.00000,0.59341,0.59346,0.00000,0.00000,904,28,1,0.0610605,0.00189125,6.75447e-05,0.04918,0.06507,0.06913,0
ENSG00000116791,24,329,1.53,13480.14328,167.01229,-3.94479,170.03038,0.16244,0.14645,0.01410,0.40403,0.11056,0.52080,0.21441,0.45990,4.45946,0.01930,0.16759,0.94011,0.18453,0.05544,10.51964,0.00446,0.14356,0.93567,0.40212,0.03692,2.71576,0.02740,0.16812,0.84026,0.17336,0.15601,10.06253,0.00374,0.76471,0.76264,0.02093,0.00000,1019,73,1,0.0688281,0.00493077,6.75447e-05,0.06647,0.07985,0.09351,17
ENSG00000117519,24,329,1.17,8404.03452,64.40429,-4.03158,68.42368,0.50000,0.50000,0.50000,0.50000,0.00169,0.00000,0.01890,1.00000,1.12377,0.00000,0.00199,0.37050,0.02455,0.62950,1.09536,0.00000,0.01750,0.89181,0.02794,0.10819,1.02718,0.00000,0.01610,1.00000,0.02709,0.00000,1.14305,0.00000,0.89991,0.89724,0.00000,0.00000,713,13,0,0.0481594,0.000878082,0,0.08239,0.10708,0.00000,0
ENSG00000119913,24,329,1.00,9403.44784,127.95073,-4.09597,131.87024,0.50000,0.50000,0.50000,0.50000,0.00326,0.33736,0.05947,0.64956,1.00000,0.01309,0.00000,0.41582,0.08306,0.58418,1.04725,0.00000,0.03297,0.95991,0.52061,0.04009,1.00233,0.00000,0.02321,0.78049,0.13958,0.21951,1.00223,0.00000,0.84031,0.84012,0.00000,0.00000,752,13,0,0.0507937,0.000878082,0,0.04283,0.06198,0.00000,0
ENSG00000130958,24,329,1.11,10613.19312,79.12400,-3.71425,82.95465,0.50000,0.50000,0.50000,0.50000,0.01601,0.77944,0.34664,0.11435,1.00000,0.10621,0.06002,0.75621,0.39495,0.24379,1.00171,0.00000,0.00078,0.00000,0.06794,0.90898,1.00000,0.09102,0.09378,0.00000,0.13437,1.00000,1.00233,0.00000,0.65034,0.65997,0.04021,0.00000,794,35,0,0.0536305,0.00236407,0,0.05386,0.07224,0.00000,0
ENSG00000143387,24,329,0.83,9291.66295,78.67903,-3.78600,80.97631,0.50000,0.50000,0.49397,0.50000,0.07609,0.84571,0.22594,0.11699,1.00000,0.03729,0.11100,0.99226,0.12981,0.00616,1.89568,0.00158,0.10475,0.93902,0.37236,0.06098,1.00156,0.00000,0.10671,0.00000,0.11196,1.00000,1.01056,0.00000,0.81699,0.81469,0.02455,0.00000,653,26,0,0.0451091,0.00179608,0,0.04476,0.06892,0.00000,0
ENSG00000145861,24,329,1.11,9624.58382,89.50089,-4.07586,93.55868,0.50000,0.50000,0.50000,0.50000,0.05932,0.91782,0.10089,0.08218,1.00173,0.00000,0.05579,0.91464,0.06172,0.08536,1.00156,0.00000,0.00067,0.00000,0.06281,1.00000,1.04070,0.00000,0.05342,0.53354,0.05967,0.46646,1.00169,0.00000,0.79155,0.79200,0.00000,0.00000,776,14,0,0.0524147,0.000945626,0,0.04851,0.05688,0.00000,0
ENSG00000152430,24,329,0.77,7023.20627,23.56091,-3.84511,34.67807,0.00558,0.00006,0.00137,0.50000,0.00000,0.24160,0.16624,0.75716,85.20823,0.00124,0.00000,0.02306,0.12465,0.97636,309.95153,0.00058,0.02285,0.82014,0.28967,0.08045,1.00000,0.09941,0.05073,0.61789,0.23810,0.38151,282.98696,0.00060,1.07056,1.06210,0.00000,0.00000,388,8,3,0.0274263,0.000565491,0.000212059,0.03805,0.04041,0.03760,20
ENSG00000164122,24,329,1.50,11418.92532,114.72679,-3.57910,118.61054,0.50000,0.50000,0.48325,0.50000,0.00000,0.29424,0.00000,0.63126,1.00000,0.07450,0.01801,0.52103,0.03526,0.44885,1.22347,0.03012,0.00000,0.73644,0.00000,0.18965,1.00000,0.07391,0.02778,0.97179,0.99518,0.00000,1.17334,0.02821,0.84492,0.84336,0.00678,0.12574,962,48,2,0.0664548,0.00331583,0.00013816,0.07678,0.12735,0.09899,6
ENSG00000164778,24,329,1.17,9065.51853,97.32840,-3.76294,102.04818,0.46415,0.00001,0.00062,0.50000,0.05447,0.97950,1.00000,0.01992,3166.31972,0.00059,0.02161,0.84585,0.29649,0.15361,1187.63633,0.00054,0.00996,0.65913,0.15344,0.32342,1.00000,0.01745,0.04957,0.96027,0.12181,0.03234,1.78226,0.00738,0.67180,0.67894,0.00000,0.54540,643,24,4,0.0444183,0.00165792,0.000276319,0.05523,0.06694,0.05065,3
ENSG00000172531,24,329,0.95,7813.49902,39.51325,-5.40445,44.07906,0.50000,0.50000,0.50000,0.50000,0.00028,0.97256,0.27492,0.02744,1.00233,0.00000,0.00000,0.96781,0.20924,0.03219,1.00233,0.00000,0.00021,0.64075,0.01314,0.35605,1.00000,0.00320,0.00000,0.74819,0.01681,0.24915,1.00000,0.00266,1.73654,1.29289,0.00000,0.00000,640,6,0,0.0432286,0.000405268,0,0.04452,0.10457,0.00000,12
ENSG00000173653,24,329,0.96,8684.36756,56.66323,-2.52241,57.92589,0.50000,0.50000,0.50000,0.50000,0.00286,0.82897,0.21067,0.17103,1.00181,0.00000,0.00000,0.65905,0.09570,0.34095,1.00232,0.00000,0.03508,1.00000,0.07147,0.00000,1.00156,0.00000,0.01392,0.15737,0.03363,0.84263,1.06279,0.00000,0.64881,0.65326,0.11890,0.51517,662,15,1,0.0457309,0.0010362,6.90799e-05,0.05460,0.06766,0.16830,0
ENSG00000174943,24,329,0.76,8301.54072,70.40135,-3.96785,73.85290,0.50000,0.50000,0.50000,0.50000,0.02406,0.94804,0.29496,0.02341,1.00000,0.02855,0.00841,0.07244,0.04361,0.91590,1.00000,0.01166,0.01075,0.72231,0.16211,0.27678,1.00000,0.00091,0.02399,0.90636,0.32125,0.09364,1.00917,0.00000,0.82132,0.82117,0.00000,0.00000,573,14,0,0.0395828,0.000967118,0,0.03701,0.04397,0.00000,0
ENSG00000176697,24,329,0.92,8551.07369,208.02343,-4.06672,212.15142,0.50000,0.24371,0.50000,0.32146,0.00000,0.05456,0.00000,0.83185,1.47947,0.11359,0.00000,0.28401,0.02065,0.56454,1.00000,0.15146,0.00000,0.58004,0.12421,0.36579,2.29140,0.05417,0.00000,0.19301,0.01221,0.65036,1.00000,0.15662,1.00036,1.00212,0.00000,0.00000,575,22,0,0.0397209,0.00151976,0,0.05509,0.06297,0.00000,17
ENSG00000181803,24,329,1.22,11963.23442,0.84579,-6.37421,4.90636,0.10758,0.04684,0.03286,0.07622,0.15474,0.53528,0.17993,0.46002,9.96502,0.00470,0.16384,0.99394,0.16614,0.00175,9.63098,0.00431,0.16194,0.84942,0.19146,0.14587,9.82773,0.00471,0.15447,0.30673,0.17113,0.68925,8.81019,0.00402,0.47136,0.36669,0.00000,0.06137,911,36,3,0.0615333,0.00243161,0.000202634,0.05288,0.06073,0.08023,9
ENSG00000198750,24,329,1.01,8612.11944,73.70343,-2.70417,75.71600,0.50000,0.50000,0.50000,0.50000,0.00948,0.45054,0.01805,0.54370,1.00000,0.00576,0.00126,0.18754,0.01675,0.80728,1.00000,0.00518,0.01274,0.85750,0.04593,0.14250,1.00245,0.00000,0.00085,0.82219,0.09271,0.17781,1.00227,0.00000,0.66445,0.66904,0.14335,0.00000,730,11,1,0.0504283,0.000759878,6.90799e-05,0.04453,0.05293,0.07776,0
ENSG00000203872,24,329,1.54,12684.57005,85.14525,-4.07098,88.88992,0.32960,0.31108,0.33019,0.29328,0.06160,0.78875,0.99478,0.00000,1.44386,0.21125,0.06804,0.05897,0.27177,0.92778,4.61810,0.01325,0.02886,0.29954,0.25063,0.62596,2.60440,0.07450,0.14123,0.07330,0.26747,0.91256,4.43056,0.01414,0.62184,0.62151,0.00000,0.00000,954,66,3,0.0644377,0.00445795,0.000202634,0.06894,0.08694,0.08797,8
ENSG00000239282,24,329,1.28,9921.71539,77.11280,-3.97804,79.20532,0.37604,0.41913,0.33653,0.46424,0.00938,0.79708,0.04112,0.17668,1.48391,0.02624,0.02027,0.85619,0.03274,0.12903,1.83108,0.01479,0.01192,0.16260,0.01842,0.81394,1.37996,0.02346,0.02176,0.25796,0.02225,0.72745,1.74314,0.01458,0.79647,0.79501,0.05132,0.00000,819,29,2,0.0553191,0.0019588,0.000135089,0.06078,0.07504,0.12407,7
ENSG00000048140,24,330,0.75,7260.11037,60.24334,-5.82160,64.27260,0.50000,0.50000,0.50000,0.50000,0.02693,0.53973,0.07103,0.46027,1.00155,0.00000,0.04160,1.00000,0.06630,0.00000,1.00156,0.00000,0.04701,0.99722,0.06368,0.00278,1.00398,0.00000,0.03871,0.97889,0.18853,0.02111,1.00360,0.00000,0.79157,0.79072,0.00000,0.00000,499,6,0,0.0343664,0.000413223,0,0.03410,0.03602,0.00000,0
ENSG00000103160,24,330,1.64,11552.62493,203.70697,-17.27454,206.20250,0.17082,0.18031,0.36088,0.42542,0.06415,0.97833,0.26998,0.02061,13.92019,0.00106,0.00017,0.00000,0.05548,0.99828,3.53971,0.00172,0.05881,0.43501,0.07413,0.56447,12.17606,0.00052,0.05371,0.01045,0.06094,0.98892,20.85527,0.00063,1.14011,0.71567,0.00000,0.06177,1047,44,3,0.0737844,0.00310078,0.000211416,0.08275,0.13524,0.11672,21
ENSG00000107798,24,330,1.56,13593.97527,254.57668,4.88198,254.91053,0.50000,0.00001,0.00282,0.50000,0.00000,0.69487,1.00000,0.30313,170.58078,0.00200,0.26079,0.99578,1.00000,0.00293,98.43912,0.00129,0.00000,0.01345,0.13806,0.89555,2.15906,0.09100,0.10588,0.34619,0.34954,0.65381,1.00135,0.00000,0.88581,0.86769,0.01016,0.30804,998,72,16,0.0687328,0.00495868,0.00110193,0.06426,0.07594,0.06322,0
ENSG00000107807,24,330,1.31,8188.76461,148.31391,-4.07326,152.42319,0.32118,0.03334,0.32202,0.06018,0.00000,0.95058,0.48506,0.04820,26.63292,0.00123,0.00752,0.01971,0.00904,0.97154,2.44336,0.00875,0.00000,0.94847,0.46110,0.05028,26.62983,0.00125,0.00927,0.99140,0.01003,0.00043,2.66946,0.00817,1.26331,1.23636,0.00000,0.00000,604,12,2,0.0425652,0.000845666,0.000140944,0.06295,0.08164,0.07595,29
ENSG00000110711,24,330,1.25,10052.99681,119.85994,-0.91836,121.22718,0.50000,0.00310,0.06123,0.50000,0.05415,0.97335,0.05733,0.02405,8.86464,0.00260,0.05129,0.99175,0.05362,0.00577,6.87604,0.00249,0.05561,0.90663,0.05976,0.09337,1.00647,0.00000,0.05126,0.39794,0.05252,0.60140,20.84059,0.00065,0.69058,0.68697,0.14101,0.00000,799,32,4,0.0550275,0.00220386,0.000275482,0.06022,0.13963,0.15383,19
ENSG00000122912,24,330,0.75,8331.12260,23.28416,-4.07427,27.33476,0.08673,0.08726,0.06373,0.16564,0.06125,0.92889,0.13467,0.06429,7.29822,0.00682,0.06530,0.96861,0.08500,0.02499,7.02115,0.00639,0.05135,0.79049,0.12708,0.20296,7.17123,0.00655,0.05734,0.24213,0.06823,0.75134,6.87594,0.00653,0.59652,0.59630,0.00000,0.00000,552,19,0,0.0371717,0.00127946,0,0.04989,0.06542,0.00000,10
ENSG00000129103,24,330,1.23,9435.07716,87.05080,-4.14459,90.28224,0.50000,0.01143,0.50000,0.09031,0.00000,0.85066,0.28331,0.00000,2.33169,0.14934,0.00000,0.65416,0.75785,0.16730,1.00000,0.17854,0.00000,0.20934,0.08022,0.68884,2.81832,0.10182,0.00000,0.48735,0.53195,0.50838,7.53410,0.00427,0.93527,1.01486,0.00000,0.00000,595,35,3,0.0400673,0.0023569,0.00020202,0.04975,0.06243,0.09602,4
ENSG00000131435,24,330,1.23,10777.31701,145.62305,-6.28658,149.85549,0.50000,0.00574,0.02761,0.50000,0.05144,0.81113,0.28817,0.18814,63.74936,0.00073,0.07611,0.36625,0.08818,0.63328,66.34727,0.00047,0.09207,1.00000,0.10600,0.00000,1.00471,0.00000,0.07999,0.62902,0.08866,0.37098,1.00134,0.00000,0.88373,0.87247,0.10001,0.00000,800,48,0,0.0538721,0.00323232,0,0.05811,0.07958,0.00000,0
ENSG00000132485,24,330,0.41,6165.45772,18.27143,-0.57741,17.80214,0.50000,0.46560,0.50000,0.50000,0.00003,0.20178,0.04808,0.79284,2.77624,0.00538,0.02457,0.97437,0.82760,0.00031,1.00000,0.02532,0.04529,0.94713,0.07681,0.05287,1.00145,0.00000,0.04301,0.93111,0.04928,0.06889,1.00653,0.00000,0.70383,0.68651,0.00000,0.31402,352,3,1,0.0266667,0.000227273,7.57576e-05,0.02900,0.06070,0.08621,0
ENSG00000136805,24,330,0.85,7705.68289,43.66263,-9.76484,57.98730,0.50000,0.00058,0.02269,0.49999,0.02344,0.80924,0.18392,0.19032,517.35967,0.00045,0.00000,0.00187,0.05057,0.99767,495.98592,0.00045,0.02973,0.14754,0.04868,0.84477,1.38466,0.00769,0.00000,0.54346,0.06080,0.42420,1.00233,0.03234,0.74704,0.79155,0.02821,0.00000,538,9,1,0.0388167,0.000649351,7.21501e-05,0.04393,0.05009,0.04447,2
ENSG00000137819,24,330,1.27,11501.24417,178.18188,-2.28178,180.32942,0.50000,0.50000,0.50000,0.50000,0.01491,0.59820,0.11713,0.27001,1.00187,0.13179,0.00000,0.38996,0.21594,0.59457,1.00000,0.01547,0.06909,0.89213,0.50372,0.01454,1.00000,0.09333,0.00000,0.28238,0.18981,0.71762,1.00156,0.00000,0.79310,0.79525,0.07513,0.00000,858,54,1,0.0577778,0.00363636,6.73401e-05,0.06025,0.09493,0.19740,0
ENSG00000137955,24,330,0.97,8717.62689,66.74005,-4.07380,69.56202,0.50000,0.50000,0.50000,0.50000,0.00000,0.30294,0.03414,0.69343,1.00000,0.00364,0.02041,0.76736,0.03303,0.23264,1.00178,0.00000,0.00021,0.00000,0.02624,1.00000,1.00500,0.00000,0.01966,0.72050,0.03298,0.27950,1.10715,0.00000,0.91868,0.91541,0.00000,0.00000,706,7,1,0.0486226,0.000482094,6.88705e-05,0.05414,0.07841,0.14658,0
ENSG00000148218,24,330,1.09,10168.59289,130.14627,-3.52111,131.38087,0.50000,0.50000,0.50000,0.50000,0.03061,0.53844,0.13115,0.44510,1.00000,0.01646,0.06436,0.79085,0.13920,0.20915,1.10502,0.00000,0.08511,1.00000,0.13127,0.00000,1.00160,0.00000,0.06840,0.02362,0.07856,0.97638,11.77932,0.00000,0.74860,0.74757,0.04441,0.00000,808,29,0,0.0544108,0.00195286,0,0.05135,0.06386,0.00000,0
ENSG00000154814,24,330,1.29,11582.29886,176.49853,-4.07156,177.08564,0.35684,0.24856,0.29543,0.50000,0.14792,0.58928,0.22812,0.39518,4.54082,0.01553,0.19632,0.99266,0.21801,0.00542,9.99572,0.00191,0.14038,0.77262,0.39768,0.20086,1.00000,0.02652,0.19250,0.19558,0.19760,0.80254,10.15895,0.00188,0.83322,0.83313,0.00000,0.00000,842,48,1,0.057989,0.00330579,6.88705e-05,0.05922,0.07737,0.14759,7
